Date,Business Group,Business,Value Center,    Processed History
20-Nov,00021696,00027295,00026846,4330995
20-Nov,00021696,00027304,00016762,861338
20-Nov,00021696,00027304,00016796,765954
20-Dec,00009771,00006274,00007336,18144
20-Dec,00009771,00009808,00006340,300932
20-Dec,00013900,00016983,00017444,110879
20-Dec,00013900,00016983,00017445,4632
20-Dec,00021696,00007918,00007119,12727254
20-Dec,00021696,00007918,00007129,37642730
20-Dec,00021696,00007918,00009995,46900899
20-Dec,00021696,00009814,00010270,38846
20-Dec,00021696,00013071,00007960,1682857
20-Dec,00021696,00013071,00013349,64000
20-Dec,00021696,00027295,00021701,3035014
20-Dec,00021696,00027295,00026846,5614721
20-Dec,00021696,00027304,00016762,925064
20-Dec,00021696,00027304,00016796,718498
21-Jan,00009771,00006274,00007336,18144
21-Jan,00009771,00009808,00006340,20439
21-Jan,00013900,00016983,00017444,102855
21-Jan,00013900,00016983,00017445,2520
21-Jan,00021696,00007918,00007119,11958420
21-Jan,00021696,00007918,00007129,35424625
21-Jan,00021696,00007918,00009995,43655458
21-Jan,00021696,00013071,00007960,1883595
21-Jan,00021696,00013071,00013349,27636
21-Jan,00021696,00027295,00021701,3810040
21-Jan,00021696,00027295,00026846,4617508
21-Jan,00021696,00027304,00016762,922565
21-Jan,00021696,00027304,00016796,955508
21-Feb,00013900,00016983,00017444,139876
21-Feb,00013900,00016983,00017445,4000
21-Feb,00021696,00007918,00007119,12403674
21-Feb,00021696,00007918,00007129,32589215
21-Feb,00021696,00007918,00009995,38549333
21-Feb,00021696,00013071,00007960,1249090
21-Feb,00021696,00013071,00013349,231924
21-Feb,00021696,00027295,00021701,2599817
21-Feb,00021696,00027295,00026846,4487353
21-Feb,00021696,00027304,00016762,1039047
21-Feb,00021696,00027304,00016796,725601
21-Mar,00009771,00006274,00007336,13381
21-Mar,00009771,00009808,00006340,81647
21-Mar,00013900,00016983,00017444,144662
21-Mar,00013900,00016983,00017445,8800
21-Mar,00021696,00007918,00007119,11672022
21-Mar,00021696,00007918,00007129,38186976
21-Mar,00021696,00007918,00009995,44136014
21-Mar,00021696,00013071,00007960,1457535
21-Mar,00021696,00013071,00013349,262426
21-Mar,00021696,00027295,00021701,3939872
21-Mar,00021696,00027295,00026846,4036195
21-Mar,00021696,00027304,00016762,1078174
21-Mar,00021696,00027304,00016796,786505
21-Apr,00009771,00006274,00007336,15422
21-Apr,00009771,00009808,00006340,83169
21-Apr,00013900,00016983,00017444,111873
21-Apr,00013900,00016983,00017445,7000
21-Apr,00021696,00007918,00007119,13023473
21-Apr,00021696,00007918,00007129,40702837
21-Apr,00021696,00007918,00009995,45446507
21-Apr,00021696,00013071,00007960,1539386
21-Apr,00021696,00013071,00013349,119270
21-Apr,00021696,00027295,00021701,2188277
21-Apr,00021696,00027295,00026846,4580323
21-Apr,00021696,00027304,00016762,1105299
21-Apr,00021696,00027304,00016796,864153
21-May,00009771,00006274,00007336,25628
21-May,00009771,00009808,00006340,99019
21-May,00013900,00016983,00017444,131044
21-May,00013900,00016983,00017445,3601
21-May,00021696,00007918,00007119,14408810
21-May,00021696,00007918,00007129,41282366
21-May,00021696,00007918,00009995,44633305
21-May,00021696,00013071,00007960,1743389
21-May,00021696,00013071,00013349,111249
21-May,00021696,00027295,00021701,3277281
21-May,00021696,00027295,00026846,3638414
21-May,00021696,00027304,00016762,953684
21-May,00021696,00027304,00016796,896013
21-Jun,00009771,00006274,00007336,19958
21-Jun,00009771,00009808,00006340,80195
21-Jun,00013900,00016983,00017444,142374
21-Jun,00013900,00016983,00017445,600
21-Jun,00021696,00007918,00007119,12400951
21-Jun,00021696,00007918,00007129,40423372
21-Jun,00021696,00007918,00009995,42357423
21-Jun,00021696,00013071,00007960,1678304
21-Jun,00021696,00013071,00013349,190000
21-Jun,00021696,00027295,00021701,2909052
21-Jun,00021696,00027295,00026846,3542070
21-Jun,00021696,00027304,00016762,1082811
21-Jun,00021696,00027304,00016796,927662
21-Jul,00009771,00006274,00007336,22680
21-Jul,00009771,00009808,00006340,80422
21-Jul,00013900,00016983,00017444,119709
21-Jul,00013900,00016983,00017445,15000
21-Jul,00021696,00007918,00007119,14411282
21-Jul,00021696,00007918,00007129,42309578
21-Jul,00021696,00007918,00009995,39604724
21-Jul,00021696,00013071,00007960,1397916
21-Jul,00021696,00013071,00013349,154000
21-Jul,00021696,00027295,00021701,2624089
21-Jul,00021696,00027295,00026846,4706433
21-Jul,00021696,00027304,00016762,989686
21-Jul,00021696,00027304,00016796,741811
21-Aug,00009771,00006274,00007336,24494
21-Aug,00009771,00009808,00006340,81873
21-Aug,00013900,00016983,00017444,131212
21-Aug,00013900,00016983,00017445,18100
21-Aug,00021696,00007918,00007119,13061696
21-Aug,00021696,00007918,00007129,41449573
21-Aug,00021696,00007918,00009995,40221556
21-Aug,00021696,00013071,00007960,1559159
21-Aug,00021696,00013071,00013349,135713
21-Aug,00021696,00027295,00021701,3153483
21-Aug,00021696,00027295,00026846,4801030
21-Aug,00021696,00027304,00016762,1008668
21-Aug,00021696,00027304,00016796,918352
21-Sep,00009771,00006274,00007336,22680
21-Sep,00009771,00009808,00006340,81783
21-Sep,00013900,00016983,00017444,118060
21-Sep,00013900,00016983,00017445,4632
21-Sep,00021696,00007918,00007119,12954041
21-Sep,00021696,00007918,00007129,44623248
21-Sep,00021696,00007918,00009995,42097440
21-Sep,00021696,00013071,00007960,1458681
21-Sep,00021696,00013071,00013349,156321
21-Sep,00021696,00027295,00021701,2265014
21-Sep,00021696,00027295,00026846,4387649
21-Sep,00021696,00027304,00016762,922541
21-Sep,00021696,00027304,00016796,753280
21-Oct,00009771,00006274,00007336,22680
21-Oct,00009771,00009808,00006340,88318
21-Oct,00013900,00016983,00017444,110068
21-Oct,00013900,00016983,00017445,8500
21-Oct,00021696,00007918,00007119,11531659
21-Oct,00021696,00007918,00007129,42614413
21-Oct,00021696,00007918,00009995,42060750
21-Oct,00021696,00013071,00007960,1016504
21-Oct,00021696,00013071,00013349,143114
21-Oct,00021696,00027295,00021701,3040455
21-Oct,00021696,00027295,00026846,2493866
21-Oct,00021696,00027304,00016762,1121564
21-Oct,00021696,00027304,00016796,816156
21-Nov,00009771,00006274,00007336,12701
21-Nov,00009771,00009808,00006340,81465
21-Nov,00013900,00016983,00017444,102554
21-Nov,00013900,00016983,00017445,9980
21-Nov,00021696,00007918,00007119,12059053
21-Nov,00021696,00007918,00007129,36657350
21-Nov,00021696,00007918,00009995,30728209
21-Nov,00021696,00013071,00007960,1270049
21-Nov,00021696,00013071,00013349,333000
21-Nov,00021696,00027295,00021701,2851214
21-Nov,00021696,00027295,00026846,3739677
21-Nov,00021696,00027304,00016762,994829
21-Nov,00021696,00027304,00016796,644889
21-Dec,00009771,00009808,00006340,102015
21-Dec,00013900,00016983,00017444,108963
21-Dec,00013900,00016983,00017445,7316
21-Dec,00021696,00007918,00007119,14192955
21-Dec,00021696,00007918,00007129,38850295
21-Dec,00021696,00007918,00009995,36663771
21-Dec,00021696,00013071,00007960,1682902
21-Dec,00021696,00013071,00013349,298511
21-Dec,00021696,00027295,00021701,2719333
21-Dec,00021696,00027295,00026846,3325246
21-Dec,00021696,00027304,00016762,1042320
21-Dec,00021696,00027304,00016796,586504
22-Jan,00009771,00006274,00007336,31752
22-Jan,00009771,00009808,00006340,101877
22-Jan,00013900,00016983,00017444,100585
22-Jan,00013900,00016983,00017445,3816
22-Jan,00021696,00007918,00007119,13203566
22-Jan,00021696,00007918,00007129,43651097
22-Jan,00021696,00007918,00009995,36841243
22-Jan,00021696,00013071,00007960,1409987
22-Jan,00021696,00013071,00013349,133836
22-Jan,00021696,00027295,00021701,2259407
22-Jan,00021696,00027295,00026846,3752468
22-Jan,00021696,00027304,00016762,848471
22-Jan,00021696,00027304,00016796,851876
22-Feb,00009771,00006274,00007336,21773
22-Feb,00009771,00009808,00006340,80739
22-Feb,00013900,00016983,00017444,108799
22-Feb,00013900,00016983,00017445,4000
22-Feb,00021696,00007918,00007119,12126286
22-Feb,00021696,00007918,00007129,42013889
22-Feb,00021696,00007918,00009995,34633763
22-Feb,00021696,00013071,00007960,991813
22-Feb,00021696,00013071,00013349,48000
22-Feb,00021696,00027295,00021701,2589888
22-Feb,00021696,00027295,00026846,4006544
22-Feb,00021696,00027304,00016762,1012419
22-Feb,00021696,00027304,00016796,761888
22-Mar,00009771,00006274,00007336,17237
22-Mar,00009771,00009808,00006340,80739
22-Mar,00013900,00016983,00017444,147011
22-Mar,00013900,00016983,00017445,6724
22-Mar,00021696,00007918,00007119,14237175
22-Mar,00021696,00007918,00007129,45180843
22-Mar,00021696,00007918,00009995,43607604
22-Mar,00021696,00013071,00007960,1694045
22-Mar,00021696,00027295,00021701,3257300
22-Mar,00021696,00027295,00026846,4803830
22-Mar,00021696,00027304,00016762,943797
22-Mar,00021696,00027304,00016796,652090
22-Apr,00009771,00006274,00007336,9979
22-Apr,00009771,00009808,00006340,2888
22-Apr,00013900,00016983,00017444,104556
22-Apr,00013900,00016983,00017445,28816
22-Apr,00021696,00007918,00007119,12538665
22-Apr,00021696,00007918,00007129,44020913
22-Apr,00021696,00007918,00009995,41142146
22-Apr,00021696,00013071,00007960,1207260
22-Apr,00021696,00013071,00013349,20232
22-Apr,00021696,00027295,00021701,3220925
22-Apr,00021696,00027295,00026846,3304951
22-Apr,00021696,00027304,00016762,943840
22-Apr,00021696,00027304,00016796,801221
22-May,00009771,00006274,00007336,7258
22-May,00009771,00009808,00006340,80921
22-May,00013900,00016983,00017444,138942
22-May,00013900,00016983,00017445,6000
22-May,00021696,00007918,00007119,13842862
22-May,00021696,00007918,00007129,44107205
22-May,00021696,00007918,00009995,38846027
22-May,00021696,00013071,00007960,978982
22-May,00021696,00013071,00013349,285000
22-May,00021696,00027295,00021701,3184864
22-May,00021696,00027295,00026846,3783765
22-May,00021696,00027304,00016762,960989
22-May,00021696,00027304,00016796,792349
22-May,00024782,00026748,00007946,20022
22-Jun,00009771,00006274,00007336,22680
22-Jun,00009771,00009808,00006340,80830
22-Jun,00013900,00016983,00017444,140176
22-Jun,00013900,00016983,00017445,4000
22-Jun,00021696,00007918,00007119,12719674
22-Jun,00021696,00007918,00007129,41126915
22-Jun,00021696,00007918,00009995,33032002
22-Jun,00021696,00013071,00007960,1365032
22-Jun,00021696,00013071,00013349,321737
22-Jun,00021696,00027295,00021701,2664298
22-Jun,00021696,00027295,00026846,4633092
22-Jun,00021696,00027304,00016762,952028
22-Jun,00021696,00027304,00016796,723598
22-Jul,00009771,00006274,00007336,22680
22-Jul,00013900,00016983,00017444,102639
22-Jul,00013900,00016983,00017445,38000
22-Jul,00021696,00007918,00007119,11207062
22-Jul,00021696,00007918,00007129,37603839
22-Jul,00021696,00007918,00009995,32220149
22-Jul,00021696,00013071,00007960,1429727
22-Jul,00021696,00013071,00013349,40641
22-Jul,00021696,00027295,00021701,2369297
22-Jul,00021696,00027295,00026846,3783874
22-Jul,00021696,00027304,00016762,849323
22-Jul,00021696,00027304,00016796,804060
22-Aug,00009771,00006274,00007336,17237
22-Aug,00009771,00009808,00006340,79379
22-Aug,00013900,00016983,00017444,166947
22-Aug,00013900,00016983,00017445,3316
22-Aug,00021696,00007918,00007119,14275992
22-Aug,00021696,00007918,00007129,41736965
22-Aug,00021696,00007918,00009995,32539023
22-Aug,00021696,00013071,00007960,1464783
22-Aug,00021696,00013071,00013349,62051
22-Aug,00021696,00027295,00021701,2221798
22-Aug,00021696,00027295,00026846,4185346
22-Aug,00021696,00027304,00016762,951622
22-Aug,00021696,00027304,00016796,774422
22-Sep,00013900,00016983,00017444,284551
22-Sep,00013900,00016983,00017445,2060
22-Sep,00021696,00007918,00007119,11396558
22-Sep,00021696,00007918,00007129,36593779
22-Sep,00021696,00007918,00009995,32043135
22-Sep,00021696,00013071,00007960,1005383
22-Sep,00021696,00027295,00021701,2804168
22-Sep,00021696,00027295,00026846,4651604
22-Sep,00021696,00027304,00016762,737782
22-Sep,00021696,00027304,00016796,592654
22-Oct,00013900,00016983,00017444,-127694
22-Oct,00013900,00016983,00017445,1908
22-Oct,00021696,00007918,00007119,10437631
22-Oct,00021696,00007918,00007129,33790579
22-Oct,00021696,00007918,00009995,32456431
22-Oct,00021696,00013071,00007960,889279
22-Oct,00021696,00013071,00013349,125916
22-Oct,00021696,00027295,00021701,2600534
22-Oct,00021696,00027295,00026846,3895629
22-Oct,00021696,00027304,00016762,891092
22-Oct,00021696,00027304,00016796,539624
22-Oct,00024782,00026748,00007946,20548
22-Oct,00024782,00026748,00017594,45
22-Nov,00009771,00006274,00007336,17237
22-Nov,00009771,00009808,00006340,20575
22-Nov,00013900,00016983,00017444,83917
22-Nov,00013900,00016983,00017445,20500
22-Nov,00021696,00007918,00007119,9581734
22-Nov,00021696,00007918,00007129,34216724
22-Nov,00021696,00007918,00009995,34544710
22-Nov,00021696,00013071,00007960,853803
22-Nov,00021696,00013071,00013349,69975
22-Nov,00021696,00027295,00021701,1853274
22-Nov,00021696,00027295,00026846,4712466
22-Nov,00021696,00027304,00016762,752265
22-Nov,00021696,00027304,00016796,698295
22-Dec,00009771,00006274,00007336,17237
22-Dec,00009771,00009808,00006340,61398
22-Dec,00013900,00016983,00017444,73692
22-Dec,00013900,00016983,00017445,3270
22-Dec,00021696,00007918,00007119,10568194
22-Dec,00021696,00007918,00007129,28465160
22-Dec,00021696,00007918,00009995,34598155
22-Dec,00021696,00009814,00010270,-88813
22-Dec,00021696,00013071,00007960,1601930
22-Dec,00021696,00013071,00013349,95000
22-Dec,00021696,00027295,00021701,1694787
22-Dec,00021696,00027295,00026846,4611709
22-Dec,00021696,00027304,00016762,523981
22-Dec,00021696,00027304,00016796,459236
23-Jan,00009771,00006274,00007336,17237
23-Jan,00009771,00009808,00006340,102848
23-Jan,00013900,00016983,00017444,79122
23-Jan,00013900,00016983,00017445,9454
23-Jan,00021696,00007918,00007119,11260061
23-Jan,00021696,00007918,00007129,32690467
23-Jan,00021696,00007918,00009995,36906495
23-Jan,00021696,00013071,00007960,1012722
23-Jan,00021696,00013071,00013349,337055
23-Jan,00021696,00027295,00021701,2774721
23-Jan,00021696,00027295,00026846,3938616
23-Jan,00021696,00027304,00016762,852710
23-Jan,00021696,00027304,00016796,813796
23-Feb,00009771,00009808,00006340,163112
23-Feb,00009771,00016979,00017009,4300
23-Feb,00013900,00016983,00017444,65887
23-Feb,00013900,00016983,00017445,5220
23-Feb,00021696,00007918,00007119,10371884
23-Feb,00021696,00007918,00007129,33377547
23-Feb,00021696,00007918,00009995,39219082
23-Feb,00021696,00013071,00007960,914118
23-Feb,00021696,00013071,00013349,148288
23-Feb,00021696,00027295,00021701,2559472
23-Feb,00021696,00027295,00026846,4067820
23-Feb,00021696,00027304,00016762,706744
23-Feb,00021696,00027304,00016796,591495
23-Mar,00009771,00006274,00007336,39010
23-Mar,00013900,00016983,00017444,93415
23-Mar,00013900,00016983,00017445,23000
23-Mar,00021696,00007918,00007119,12542644
23-Mar,00021696,00007918,00007129,37546473
23-Mar,00021696,00007918,00009995,43268444
23-Mar,00021696,00013071,00007960,964090
23-Mar,00021696,00013071,00013349,304777
23-Mar,00021696,00027295,00021701,2857295
23-Mar,00021696,00027295,00026846,4616291
23-Mar,00021696,00027304,00016762,843202
23-Mar,00021696,00027304,00016796,436845
23-Mar,00024782,00026748,00007946,19613
23-Mar,00024782,00026748,00013149,19858
23-Apr,00009771,00006274,00007336,1814
23-Apr,00009771,00009808,00006340,24154
23-Apr,00013900,00016983,00017444,76335
23-Apr,00013900,00016983,00017445,1908
23-Apr,00021696,00007918,00007119,12155924
23-Apr,00021696,00007918,00007129,32759721
23-Apr,00021696,00007918,00009995,39062164
23-Apr,00021696,00013071,00007960,1273798
23-Apr,00021696,00013071,00013349,199787
23-Apr,00021696,00027295,00021701,2103968
23-Apr,00021696,00027295,00026846,3093748
23-Apr,00021696,00027304,00016762,672458
23-Apr,00021696,00027304,00016796,620433
23-May,00009771,00009808,00006340,20584
23-May,00013900,00016983,00017444,88147
23-May,00013900,00016983,00017445,10000
23-May,00021696,00007918,00007119,11325048
23-May,00021696,00007918,00007129,34628778
23-May,00021696,00007918,00009995,44916310
23-May,00021696,00013071,00007960,965109
23-May,00021696,00013071,00013349,352000
23-May,00021696,00027295,00021701,1583620
23-May,00021696,00027295,00026846,4084915
23-May,00021696,00027304,00016762,727412
23-May,00021696,00027304,00016796,490063
23-May,00024782,00026748,00007946,20058
23-Jun,00009771,00006274,00007336,17237
23-Jun,00009771,00009808,00006340,20539
23-Jun,00013900,00016983,00017444,84508
23-Jun,00013900,00016983,00017445,1000
23-Jun,00021696,00007918,00007119,12017212
23-Jun,00021696,00007918,00007129,34361310
23-Jun,00021696,00007918,00009995,53248632
23-Jun,00021696,00013071,00007960,1102533
23-Jun,00021696,00013071,00013349,44270
23-Jun,00021696,00027295,00021701,1698134
23-Jun,00021696,00027295,00026846,3409827
23-Jun,00021696,00027304,00016762,610772
23-Jun,00021696,00027304,00016796,556919
23-Jul,00009771,00006274,00007336,22680
23-Jul,00009771,00009808,00006340,20648
23-Jul,00013900,00016983,00017444,65668
23-Jul,00013900,00016983,00017445,3108
23-Jul,00021696,00007918,00007119,10924732
23-Jul,00021696,00007918,00007129,31693833
23-Jul,00021696,00007918,00009995,39592814
23-Jul,00021696,00013071,00007960,1005172
23-Jul,00021696,00013071,00013349,580038
23-Jul,00021696,00027295,00021701,1857395
23-Jul,00021696,00027295,00026846,3356420
23-Jul,00021696,00027304,00016762,675410
23-Jul,00021696,00027304,00016796,496582
23-Aug,00009771,00006274,00007336,51710
23-Aug,00013900,00016983,00017444,79126
23-Aug,00021696,00007918,00007119,12062029
23-Aug,00021696,00007918,00007129,34820714
23-Aug,00021696,00007918,00009995,41978819
23-Aug,00021696,00013071,00007960,1099550
23-Aug,00021696,00013071,00013349,127367
23-Aug,00021696,00027295,00021701,2264281
23-Aug,00021696,00027295,00026846,4018948
23-Aug,00021696,00027304,00016762,751215
23-Aug,00021696,00027304,00016796,464293
23-Sep,00009771,00006274,00007336,51710
23-Sep,00009771,00009808,00006340,41331
23-Sep,00013900,00016983,00017444,69537
23-Sep,00021696,00007918,00007119,11744184
23-Sep,00021696,00007918,00007129,34245628
23-Sep,00021696,00007918,00009995,41617377
23-Sep,00021696,00013071,00007960,1515265
23-Sep,00021696,00013071,00013349,75519
23-Sep,00021696,00027295,00021701,1993468
23-Sep,00021696,00027295,00026846,2951882
23-Sep,00021696,00027304,00016762,660711
23-Sep,00021696,00027304,00016796,464071
23-Oct,00009771,00006274,00007336,3175
23-Oct,00009771,00009808,00006340,20457
23-Oct,00013900,00016983,00017444,69173
23-Oct,00013900,00016983,00017445,10000
23-Oct,00021696,00007918,00007119,13654149
23-Oct,00021696,00007918,00007129,33746563
23-Oct,00021696,00007918,00009995,45456449
23-Oct,00021696,00013071,00007960,1539048
23-Oct,00021696,00013071,00013349,232739
23-Oct,00021696,00027295,00021701,1999680
23-Oct,00021696,00027295,00026846,4019860
23-Oct,00021696,00027304,00016762,689905
23-Oct,00021696,00027304,00016796,532515
23-Nov,00013900,00016983,00017444,82121
23-Nov,00021696,00007918,00007119,11648317
23-Nov,00021696,00007918,00007129,34635318
23-Nov,00021696,00007918,00009995,42306447
23-Nov,00021696,00013071,00007960,1470087
23-Nov,00021696,00013071,00013349,202000
23-Nov,00021696,00027295,00021701,2369003
23-Nov,00021696,00027295,00026846,3728020
23-Nov,00021696,00027304,00016762,711930
23-Nov,00021696,00027304,00016796,568999
23-Dec,00009771,00009808,00006340,48412
23-Dec,00013900,00016983,00017444,68517
23-Dec,00021696,00007918,00007119,11069931
23-Dec,00021696,00007918,00007129,35000473
23-Dec,00021696,00007918,00009995,44763337
23-Dec,00021696,00013071,00007960,1005963
23-Dec,00021696,00013071,00013349,329081
23-Dec,00021696,00027295,00021701,2306090
23-Dec,00021696,00027295,00026846,3546323
23-Dec,00021696,00027304,00016762,569363
23-Dec,00021696,00027304,00016796,239644
24-Jan,00009771,00009808,00006340,20611
24-Jan,00009771,00016979,00017009,4300
24-Jan,00013900,00016983,00017444,73231
24-Jan,00021696,00007918,00007119,11347726
24-Jan,00021696,00007918,00007129,31897002
24-Jan,00021696,00007918,00009995,35335925
24-Jan,00021696,00013071,00007960,1586757
24-Jan,00021696,00013071,00013349,123810
24-Jan,00021696,00027295,00021701,2768312
24-Jan,00021696,00027295,00026846,3739128
24-Jan,00021696,00027304,00016762,964316
24-Jan,00021696,00027304,00016796,567830
24-Jan,00024782,00026748,00007946,19269
24-Feb,00009771,00009808,00006340,142564
24-Feb,00009771,00016979,00017009,4300
24-Feb,00013900,00016983,00017444,118293
24-Feb,00013900,00016983,00017445,4000
24-Feb,00021696,00007918,00007119,11660778
24-Feb,00021696,00007918,00007129,31337029
24-Feb,00021696,00007918,00009995,37808262
24-Feb,00021696,00013071,00007960,1304693
24-Feb,00021696,00013071,00013349,147177
24-Feb,00021696,00027295,00021701,2768024
24-Feb,00021696,00027295,00026846,3097326
24-Feb,00021696,00027304,00016762,874079
24-Feb,00021696,00027304,00016796,334367
24-Mar,00009771,00006274,00007336,1134
24-Mar,00009771,00016979,00017009,2580
24-Mar,00013900,00016983,00017444,112034
24-Mar,00013900,00016983,00017445,11000
24-Mar,00021696,00007918,00007119,11626540
24-Mar,00021696,00007918,00007129,34668480
24-Mar,00021696,00007918,00009995,37819350
24-Mar,00021696,00013071,00007960,1537296
24-Mar,00021696,00013071,00013349,102743
24-Mar,00021696,00027295,00021701,2677366
24-Mar,00021696,00027295,00026846,3393914
24-Mar,00021696,00027304,00016762,809625
24-Mar,00021696,00027304,00016796,622045
24-Mar,00024782,00026748,00007946,20412
24-Apr,00013900,00016983,00017444,117890
24-Apr,00013900,00016983,00017445,2000
24-Apr,00021696,00007918,00007119,11603609
24-Apr,00021696,00007918,00007129,38873095
24-Apr,00021696,00007918,00009995,39799248
24-Apr,00021696,00013071,00007960,1381158
24-Apr,00021696,00013071,00013349,46447
24-Apr,00021696,00027295,00021701,3149863
24-Apr,00021696,00027295,00026846,3688484
24-Apr,00021696,00027304,00016762,823787
24-Apr,00021696,00027304,00016796,431617
