Date,Business Group,Business,Value Center,    Processed History
20-Aug,00024782,00026749,00017245,20357
20-Sep,00009771,00006274,00007336,3409758
20-Sep,00009771,00009807,00017529,5432194
20-Sep,00009771,00009807,00017530,1126369
20-Sep,00009771,00009808,00006332,18389
20-Sep,00009771,00009808,00006340,1759009
20-Sep,00009771,00016979,00013588,115480
20-Sep,00009771,00016979,00017007,4094888
20-Sep,00009771,00016979,00017008,2007569
20-Sep,00009771,00016979,00017009,6548325
20-Sep,00009771,00016979,00017138,52029
20-Sep,00009771,00016979,00017312,616600
20-Sep,00009771,00016979,00027783,45640
20-Sep,00009771,00016982,00017334,1570403
20-Sep,00013066,00025519,00026803,1172934
20-Sep,00013066,00025618,00026812,4098147
20-Sep,00013066,00025618,00026813,184604
20-Sep,00013900,00013048,00010375,6398101
20-Sep,00013900,00013048,00017120,7730242
20-Sep,00013900,00013048,00017121,485451
20-Sep,00013900,00016983,00017444,2709937
20-Sep,00013900,00016983,00017445,3000
20-Sep,00021696,00007918,00007119,3946548
20-Sep,00021696,00007918,00007129,13657456
20-Sep,00021696,00007918,00009995,27423768
20-Sep,00021696,00009814,00010269,2624660
20-Sep,00021696,00009814,00010270,71504
20-Sep,00021696,00013071,00007960,3775918
20-Sep,00021696,00013071,00013349,3321939
20-Sep,00021696,00027295,00026846,3253563
20-Sep,00021696,00027304,00016796,294835
20-Sep,00024782,00026748,00006399,265596
20-Sep,00024782,00026748,00006971,17255
20-Sep,00024782,00026748,00007946,2000
20-Sep,00024782,00026748,00007949,4699
20-Sep,00024782,00026748,00017594,9779
20-Sep,00024782,00026749,00007952,381313
20-Sep,00024782,00026749,00010371,60382
20-Sep,00024782,00026749,00013147,222572
20-Sep,00024782,00026749,00013148,19577
20-Sep,00024782,00026749,00013567,1186715
20-Sep,00024782,00026749,00017245,20421
20-Oct,00009771,00006274,00007336,3098826
20-Oct,00009771,00009807,00017529,3199974
20-Oct,00009771,00009807,00017530,1076152
20-Oct,00009771,00009808,00006340,1709709
20-Oct,00009771,00016979,00013588,88940
20-Oct,00009771,00016979,00017007,4610591
20-Oct,00009771,00016979,00017008,1866599
20-Oct,00009771,00016979,00017009,6401217
20-Oct,00009771,00016979,00017138,11758
20-Oct,00009771,00016979,00017312,828200
20-Oct,00009771,00016979,00027783,73120
20-Oct,00009771,00016982,00017334,1796743
20-Oct,00013066,00025519,00026803,1049418
20-Oct,00013066,00025618,00026812,3455300
20-Oct,00013066,00025618,00026813,102432
20-Oct,00013900,00013048,00010375,7310797
20-Oct,00013900,00013048,00017120,6719730
20-Oct,00013900,00013048,00017121,245934
20-Oct,00013900,00016983,00017444,2675091
20-Oct,00013900,00016983,00017445,51900
20-Oct,00021696,00007918,00007119,3123407
20-Oct,00021696,00007918,00007129,13292944
20-Oct,00021696,00007918,00009995,28116272
20-Oct,00021696,00009814,00010269,1756256
20-Oct,00021696,00009814,00010270,156897
20-Oct,00021696,00013071,00007960,4336436
20-Oct,00021696,00013071,00013349,3273408
20-Oct,00021696,00027295,00021701,79379
20-Oct,00021696,00027295,00026846,4616859
20-Oct,00021696,00027304,00016796,372595
20-Oct,00024782,00026748,00006399,130226
20-Oct,00024782,00026748,00007946,142110
20-Oct,00024782,00026748,00007947,18153
20-Oct,00024782,00026748,00007949,2350
20-Oct,00024782,00026748,00027666,1816
20-Oct,00024782,00026749,00007952,442453
20-Oct,00024782,00026749,00010371,20403
20-Oct,00024782,00026749,00013147,183414
20-Oct,00024782,00026749,00013148,71178
20-Oct,00024782,00026749,00013567,1052370
20-Oct,00024782,00026749,00017244,0
20-Oct,00024782,00026749,00017245,61271
20-Nov,00009771,00006274,00007336,3252088
20-Nov,00009771,00009807,00017529,3631256
20-Nov,00009771,00009807,00017530,876780
20-Nov,00009771,00009808,00006340,1744055
20-Nov,00009771,00016979,00013588,69960
20-Nov,00009771,00016979,00017007,3856428
20-Nov,00009771,00016979,00017008,1484609
20-Nov,00009771,00016979,00017009,4682192
20-Nov,00009771,00016979,00017138,45058
20-Nov,00009771,00016979,00017312,723900
20-Nov,00009771,00016979,00027783,22940
20-Nov,00009771,00016982,00017334,1444537
20-Nov,00013066,00025519,00026803,1375674
20-Nov,00013066,00025618,00026649,200
20-Nov,00013066,00025618,00026812,3787272
20-Nov,00013066,00025618,00026813,185074
20-Nov,00013900,00013048,00010375,11180071
20-Nov,00013900,00013048,00017120,5388732
20-Nov,00013900,00013048,00017121,957142
20-Nov,00013900,00016983,00017444,2478509
20-Nov,00013900,00016983,00017445,73000
20-Nov,00021696,00007918,00007119,4854480
20-Nov,00021696,00007918,00007129,7703262
20-Nov,00021696,00007918,00009995,26186878
20-Nov,00021696,00009814,00010269,1902643
20-Nov,00021696,00009814,00010270,52027
20-Nov,00021696,00013071,00007960,2671655
20-Nov,00021696,00013071,00013349,1858510
20-Nov,00021696,00027295,00026846,3915912
20-Nov,00021696,00027304,00016796,285779
20-Nov,00024782,00026748,00006399,122561
20-Nov,00024782,00026748,00006971,18153
20-Nov,00024782,00026748,00007946,5174
20-Nov,00024782,00026749,00007952,571166
20-Nov,00024782,00026749,00013147,144282
20-Nov,00024782,00026749,00013567,631191
20-Nov,00024782,00026749,00017244,18452
20-Nov,00024782,00026749,00017245,59684
20-Dec,00009771,00006274,00007336,4150143
20-Dec,00009771,00009807,00017529,4944936
20-Dec,00009771,00009807,00017530,868488
20-Dec,00009771,00009808,00006340,1921772
20-Dec,00009771,00016979,00013588,76000
20-Dec,00009771,00016979,00017007,3587545
20-Dec,00009771,00016979,00017008,1547642
20-Dec,00009771,00016979,00017009,3866602
20-Dec,00009771,00016979,00017138,2551
20-Dec,00009771,00016979,00017312,496525
20-Dec,00009771,00016979,00027783,81820
20-Dec,00009771,00016982,00017334,1211167
20-Dec,00013066,00025519,00026803,1288033
20-Dec,00013066,00025618,00026649,400
20-Dec,00013066,00025618,00026812,4253160
20-Dec,00013066,00025618,00026813,101636
20-Dec,00013900,00013048,00010375,8495520
20-Dec,00013900,00013048,00017120,6805050
20-Dec,00013900,00013048,00017121,815236
20-Dec,00013900,00016983,00017444,2494334
20-Dec,00013900,00016983,00017445,69000
20-Dec,00021696,00007918,00007119,4051762
20-Dec,00021696,00007918,00007129,10640742
20-Dec,00021696,00007918,00009995,36602760
20-Dec,00021696,00009814,00010269,1669953
20-Dec,00021696,00009814,00010270,338488
20-Dec,00021696,00013071,00007960,4809636
20-Dec,00021696,00013071,00013349,2416987
20-Dec,00021696,00027295,00026846,4061427
20-Dec,00021696,00027304,00016796,351829
20-Dec,00024782,00026748,00006399,163429
20-Dec,00024782,00026748,00007946,290254
20-Dec,00024782,00026748,00007947,18098
20-Dec,00024782,00026748,00027666,2724
20-Dec,00024782,00026749,00007952,1138021
20-Dec,00024782,00026749,00013147,204089
20-Dec,00024782,00026749,00013567,820285
20-Dec,00024782,00026749,00017245,20176
21-Jan,00009771,00006274,00007336,4394349
21-Jan,00009771,00009807,00017529,4131742
21-Jan,00009771,00009807,00017530,1165909
21-Jan,00009771,00009808,00006340,1641535
21-Jan,00009771,00016979,00013588,74960
21-Jan,00009771,00016979,00017007,4265903
21-Jan,00009771,00016979,00017008,1667056
21-Jan,00009771,00016979,00017009,5079771
21-Jan,00009771,00016979,00017138,43410
21-Jan,00009771,00016979,00017312,427700
21-Jan,00009771,00016979,00027783,32700
21-Jan,00009771,00016982,00017334,1639742
21-Jan,00013066,00025519,00026803,1224601
21-Jan,00013066,00025618,00026812,3995479
21-Jan,00013066,00025618,00026813,177112
21-Jan,00013900,00013048,00010375,8894343
21-Jan,00013900,00013048,00017120,7881468
21-Jan,00013900,00013048,00017121,820249
21-Jan,00013900,00016983,00017444,2680048
21-Jan,00013900,00016983,00017445,45500
21-Jan,00021696,00007918,00007119,3797044
21-Jan,00021696,00007918,00007129,10596546
21-Jan,00021696,00007918,00009995,31362661
21-Jan,00021696,00009814,00010269,856685
21-Jan,00021696,00009814,00010270,62206
21-Jan,00021696,00013071,00007960,3109570
21-Jan,00021696,00013071,00013349,2157472
21-Jan,00021696,00027295,00021701,36786
21-Jan,00021696,00027295,00026846,4057983
21-Jan,00021696,00027304,00016796,315419
21-Jan,00024782,00026748,00006399,101704
21-Jan,00024782,00026748,00006971,18171
21-Jan,00024782,00026748,00007946,-4000
21-Jan,00024782,00026748,00007947,18089
21-Jan,00024782,00026748,00017594,3334
21-Jan,00024782,00026748,00027666,1816
21-Jan,00024782,00026749,00007952,597298
21-Jan,00024782,00026749,00013147,326396
21-Jan,00024782,00026749,00013567,1072817
21-Jan,00024782,00026749,00017244,38619
21-Feb,00009771,00006274,00007336,3088160
21-Feb,00009771,00009807,00017529,3906511
21-Feb,00009771,00009807,00017530,1055390
21-Feb,00009771,00009808,00006340,1571314
21-Feb,00009771,00016979,00013588,87500
21-Feb,00009771,00016979,00017007,3318429
21-Feb,00009771,00016979,00017008,1500049
21-Feb,00009771,00016979,00017009,4440491
21-Feb,00009771,00016979,00017138,47122
21-Feb,00009771,00016979,00017312,491075
21-Feb,00009771,00016979,00027783,56460
21-Feb,00009771,00016982,00017334,780493
21-Feb,00013066,00025519,00026803,1239993
21-Feb,00013066,00025618,00026812,3767512
21-Feb,00013066,00025618,00026813,186392
21-Feb,00013900,00013048,00010375,6694982
21-Feb,00013900,00013048,00017120,2997899
21-Feb,00013900,00013048,00017121,737889
21-Feb,00013900,00016983,00017444,2676417
21-Feb,00013900,00016983,00017445,85500
21-Feb,00021696,00007918,00007119,2668708
21-Feb,00021696,00007918,00007129,8452708
21-Feb,00021696,00007918,00009995,30842800
21-Feb,00021696,00009814,00010269,1363901
21-Feb,00021696,00009814,00010270,104242
21-Feb,00021696,00013071,00007960,3196632
21-Feb,00021696,00013071,00013349,1555390
21-Feb,00021696,00027295,00021701,36786
21-Feb,00021696,00027295,00026846,2188709
21-Feb,00021696,00027304,00016796,352345
21-Feb,00024782,00026748,00006399,101668
21-Feb,00024782,00026749,00007952,600280
21-Feb,00024782,00026749,00013147,62835
21-Feb,00024782,00026749,00013567,722928
21-Mar,00009771,00006274,00007336,3031540
21-Mar,00009771,00009807,00017529,5373080
21-Mar,00009771,00009807,00017530,867055
21-Mar,00009771,00009808,00006332,36786
21-Mar,00009771,00009808,00006340,1791626
21-Mar,00009771,00016979,00013588,100960
21-Mar,00009771,00016979,00017007,2447700
21-Mar,00009771,00016979,00017008,1162651
21-Mar,00009771,00016979,00017009,3670841
21-Mar,00009771,00016979,00017138,4262
21-Mar,00009771,00016979,00017312,612610
21-Mar,00009771,00016979,00027783,68000
21-Mar,00009771,00016982,00017334,663998
21-Mar,00013066,00025519,00026803,1803617
21-Mar,00013066,00025618,00026812,4660615
21-Mar,00013066,00025618,00026813,222298
21-Mar,00013900,00013048,00010375,4497568
21-Mar,00013900,00013048,00017120,2336819
21-Mar,00013900,00013048,00017121,244397
21-Mar,00013900,00016983,00017444,2832722
21-Mar,00013900,00016983,00017445,107000
21-Mar,00021696,00007918,00007119,3552695
21-Mar,00021696,00007918,00007129,8746729
21-Mar,00021696,00007918,00009995,33230307
21-Mar,00021696,00009814,00010269,762196
21-Mar,00021696,00009814,00010270,188740
21-Mar,00021696,00013071,00007960,3409481
21-Mar,00021696,00013071,00013349,2673972
21-Mar,00021696,00027295,00021701,18280
21-Mar,00021696,00027295,00026846,1868653
21-Mar,00021696,00027304,00016796,342383
21-Mar,00024782,00026748,00006399,116110
21-Mar,00024782,00026748,00006971,11394
21-Mar,00024782,00026748,00007946,286546
21-Mar,00024782,00026748,00007947,36324
21-Mar,00024782,00026748,00017594,3556
21-Mar,00024782,00026749,00007952,354331
21-Mar,00024782,00026749,00013147,121871
21-Mar,00024782,00026749,00013567,574332
21-Apr,00009771,00006274,00007336,3905165
21-Apr,00009771,00009807,00017529,5639283
21-Apr,00009771,00009807,00017530,1056714
21-Apr,00009771,00009808,00006340,1800290
21-Apr,00009771,00016979,00013588,39460
21-Apr,00009771,00016979,00017007,3295640
21-Apr,00009771,00016979,00017008,1680514
21-Apr,00009771,00016979,00017009,4933832
21-Apr,00009771,00016979,00017138,29074
21-Apr,00009771,00016979,00017312,729520
21-Apr,00009771,00016979,00027783,82360
21-Apr,00009771,00016982,00017334,1235686
21-Apr,00013066,00025519,00026803,1430176
21-Apr,00013066,00025618,00026812,4301740
21-Apr,00013066,00025618,00026813,200303
21-Apr,00013900,00013048,00010375,10515326
21-Apr,00013900,00013048,00017120,6402356
21-Apr,00013900,00013048,00017121,241678
21-Apr,00013900,00016983,00017444,2759125
21-Apr,00013900,00016983,00017445,66980
21-Apr,00021696,00007918,00007119,1471888
21-Apr,00021696,00007918,00007129,7594387
21-Apr,00021696,00007918,00009995,35045279
21-Apr,00021696,00009814,00010269,1137116
21-Apr,00021696,00009814,00010270,54476
21-Apr,00021696,00013071,00007960,3830766
21-Apr,00021696,00013071,00013349,1082304
21-Apr,00021696,00027295,00026846,2393204
21-Apr,00021696,00027304,00016796,323186
21-Apr,00024782,00026748,00006399,221471
21-Apr,00024782,00026748,00007946,219221
21-Apr,00024782,00026748,00007949,940
21-Apr,00024782,00026748,00027666,908
21-Apr,00024782,00026749,00013147,162939
21-Apr,00024782,00026749,00013567,461981
21-May,00009771,00006274,00007336,3951158
21-May,00009771,00009807,00017529,1104278
21-May,00009771,00009807,00017530,1658546
21-May,00009771,00009808,00006332,36759
21-May,00009771,00009808,00006340,2101565
21-May,00009771,00016979,00013588,167500
21-May,00009771,00016979,00017007,3902474
21-May,00009771,00016979,00017008,1809373
21-May,00009771,00016979,00017009,5523429
21-May,00009771,00016979,00017138,22123
21-May,00009771,00016979,00017312,671985
21-May,00009771,00016979,00027783,62920
21-May,00009771,00016982,00017334,1408485
21-May,00013066,00025519,00026803,1641282
21-May,00013066,00025618,00026649,4000
21-May,00013066,00025618,00026812,4145648
21-May,00013066,00025618,00026813,265330
21-May,00013900,00013048,00010375,6419126
21-May,00013900,00013048,00017120,7018674
21-May,00013900,00013048,00017121,357393
21-May,00013900,00016983,00017444,2384003
21-May,00013900,00016983,00017445,105000
21-May,00021696,00007918,00007119,3962905
21-May,00021696,00007918,00007129,10129707
21-May,00021696,00007918,00009995,33786879
21-May,00021696,00009814,00010269,1434701
21-May,00021696,00009814,00010270,82581
21-May,00021696,00013071,00007960,2494030
21-May,00021696,00013071,00013349,791755
21-May,00021696,00027295,00021701,12973
21-May,00021696,00027295,00026846,2158598
21-May,00021696,00027304,00016796,355365
21-May,00024782,00026748,00006399,122406
21-May,00024782,00026748,00006971,38392
21-May,00024782,00026748,00007946,72711
21-May,00024782,00026748,00013149,360
21-May,00024782,00026748,00027666,908
21-May,00024782,00026749,00007952,399341
21-May,00024782,00026749,00013147,185776
21-May,00024782,00026749,00013567,971199
21-Jun,00009771,00006274,00007336,4455195
21-Jun,00009771,00009807,00017529,1127492
21-Jun,00009771,00009807,00017530,1516786
21-Jun,00009771,00009808,00006340,2092811
21-Jun,00009771,00016979,00013588,151500
21-Jun,00009771,00016979,00017007,3800178
21-Jun,00009771,00016979,00017008,1902488
21-Jun,00009771,00016979,00017009,6818292
21-Jun,00009771,00016979,00017138,46823
21-Jun,00009771,00016979,00017312,903836
21-Jun,00009771,00016979,00027783,114060
21-Jun,00009771,00016982,00017334,1437032
21-Jun,00013066,00025519,00026803,1646802
21-Jun,00013066,00025618,00026812,4314424
21-Jun,00013066,00025618,00026813,128581
21-Jun,00013900,00013048,00010375,8169884
21-Jun,00013900,00013048,00017120,7935659
21-Jun,00013900,00013048,00017121,468539
21-Jun,00013900,00016983,00017444,2795550
21-Jun,00013900,00016983,00017445,76000
21-Jun,00021696,00007918,00007119,4117971
21-Jun,00021696,00007918,00007129,9496139
21-Jun,00021696,00007918,00009995,35354854
21-Jun,00021696,00009814,00010269,761933
21-Jun,00021696,00009814,00010270,58740
21-Jun,00021696,00013071,00007960,4261963
21-Jun,00021696,00013071,00013349,1752590
21-Jun,00021696,00027295,00021701,18280
21-Jun,00021696,00027295,00026846,2841341
21-Jun,00021696,00027304,00016796,353045
21-Jun,00024782,00026748,00006399,223639
21-Jun,00024782,00026748,00007946,325870
21-Jun,00024782,00026748,00007947,18144
21-Jun,00024782,00026748,00007949,4699
21-Jun,00024782,00026748,00017594,3334
21-Jun,00024782,00026748,00018184,6938
21-Jun,00024782,00026748,00027666,1816
21-Jun,00024782,00026749,00007952,726292
21-Jun,00024782,00026749,00013147,123825
21-Jun,00024782,00026749,00013567,760362
21-Jul,00009771,00006274,00007336,4599487
21-Jul,00009771,00009807,00017529,1237947
21-Jul,00009771,00009807,00017530,1561867
21-Jul,00009771,00009808,00006340,1988284
21-Jul,00009771,00016979,00013588,155000
21-Jul,00009771,00016979,00017007,3901952
21-Jul,00009771,00016979,00017008,1883447
21-Jul,00009771,00016979,00017009,7151569
21-Jul,00009771,00016979,00017138,28519
21-Jul,00009771,00016979,00017312,657550
21-Jul,00009771,00016979,00027783,134520
21-Jul,00009771,00016982,00017334,1485488
21-Jul,00013066,00025519,00026803,1251675
21-Jul,00013066,00025618,00026812,3647497
21-Jul,00013066,00025618,00026813,188463
21-Jul,00013900,00013048,00010375,6614298
21-Jul,00013900,00013048,00017120,8838393
21-Jul,00013900,00013048,00017121,653128
21-Jul,00013900,00016983,00017444,2699532
21-Jul,00013900,00016983,00017445,27000
21-Jul,00021696,00007918,00007119,4386859
21-Jul,00021696,00007918,00007129,11668461
21-Jul,00021696,00007918,00009995,38880986
21-Jul,00021696,00009814,00010269,1577878
21-Jul,00021696,00009814,00010270,157460
21-Jul,00021696,00013071,00007960,2910752
21-Jul,00021696,00013071,00013349,1489447
21-Jul,00021696,00027295,00021701,20684
21-Jul,00021696,00027295,00026846,5139155
21-Jul,00021696,00027304,00016796,332089
21-Jul,00024782,00026748,00006399,263455
21-Jul,00024782,00026748,00006971,38437
21-Jul,00024782,00026748,00007946,40270
21-Jul,00024782,00026748,00027666,2724
21-Jul,00024782,00026749,00007952,537958
21-Jul,00024782,00026749,00013147,183587
21-Jul,00024782,00026749,00013567,809998
21-Aug,00009771,00006274,00007336,3950062
21-Aug,00009771,00009807,00017529,1073254
21-Aug,00009771,00009807,00017530,1575427
21-Aug,00009771,00009808,00006340,1494990
21-Aug,00009771,00016979,00013588,143760
21-Aug,00009771,00016979,00017007,4230800
21-Aug,00009771,00016979,00017008,2095621
21-Aug,00009771,00016979,00017009,7649360
21-Aug,00009771,00016979,00017138,28095
21-Aug,00009771,00016979,00017312,739895
21-Aug,00009771,00016979,00027783,73600
21-Aug,00009771,00016982,00017334,1344870
21-Aug,00013066,00025519,00026803,1532106
21-Aug,00013066,00025618,00026649,800
21-Aug,00013066,00025618,00026812,4380808
21-Aug,00013066,00025618,00026813,121706
21-Aug,00013900,00013048,00010375,6021327
21-Aug,00013900,00013048,00017120,10168263
21-Aug,00013900,00013048,00017121,891732
21-Aug,00013900,00016983,00017444,2472809
21-Aug,00013900,00016983,00017445,168500
21-Aug,00021696,00007918,00007119,3852679
21-Aug,00021696,00007918,00007129,9264974
21-Aug,00021696,00007918,00009995,28674289
21-Aug,00021696,00009814,00010269,1967376
21-Aug,00021696,00009814,00010270,226996
21-Aug,00021696,00013071,00007960,4338629
21-Aug,00021696,00013071,00013349,1638499
21-Aug,00021696,00027295,00021701,38964
21-Aug,00021696,00027295,00026846,4399918
21-Aug,00021696,00027304,00016796,336846
21-Aug,00024782,00026748,00006399,324854
21-Aug,00024782,00026748,00006971,18634
21-Aug,00024782,00026748,00007946,285772
21-Aug,00024782,00026748,00027666,1816
21-Aug,00024782,00026749,00007952,532952
21-Aug,00024782,00026749,00013147,159568
21-Aug,00024782,00026749,00013567,843298
21-Sep,00009771,00006274,00007336,3348646
21-Sep,00009771,00009807,00017529,1289312
21-Sep,00009771,00009807,00017530,1374985
21-Sep,00009771,00009808,00006340,1623434
21-Sep,00009771,00016979,00013588,151680
21-Sep,00009771,00016979,00017007,3817279
21-Sep,00009771,00016979,00017008,1623845
21-Sep,00009771,00016979,00017009,6947768
21-Sep,00009771,00016979,00017138,42113
21-Sep,00009771,00016979,00017312,1017160
21-Sep,00009771,00016979,00027783,87480
21-Sep,00009771,00016982,00017334,1171787
21-Sep,00013066,00025519,00026803,1537206
21-Sep,00013066,00025618,00026649,400
21-Sep,00013066,00025618,00026812,4412295
21-Sep,00013066,00025618,00026813,207365
21-Sep,00013900,00013048,00010375,7958868
21-Sep,00013900,00013048,00017120,7238973
21-Sep,00013900,00013048,00017121,491111
21-Sep,00013900,00016983,00017444,2571016
21-Sep,00013900,00016983,00017445,96000
21-Sep,00021696,00007918,00007119,4159729
21-Sep,00021696,00007918,00007129,11349037
21-Sep,00021696,00007918,00009995,23577151
21-Sep,00021696,00009814,00010269,1786070
21-Sep,00021696,00009814,00010270,403341
21-Sep,00021696,00013071,00007960,4775500
21-Sep,00021696,00013071,00013349,1486855
21-Sep,00021696,00027295,00026846,3759342
21-Sep,00021696,00027304,00016796,290938
21-Sep,00024782,00026748,00006399,59067
21-Sep,00024782,00026749,00007952,50225
21-Sep,00024782,00026749,00013147,196472
21-Sep,00024782,00026749,00013567,1072812
21-Oct,00009771,00006274,00007336,2065149
21-Oct,00009771,00009807,00017529,1060403
21-Oct,00009771,00009807,00017530,1378063
21-Oct,00009771,00009808,00006340,1614154
21-Oct,00009771,00016979,00013588,46020
21-Oct,00009771,00016979,00017007,4211723
21-Oct,00009771,00016979,00017008,2242987
21-Oct,00009771,00016979,00017009,6720038
21-Oct,00009771,00016979,00017138,4341
21-Oct,00009771,00016979,00017312,1232260
21-Oct,00009771,00016979,00027783,155550
21-Oct,00009771,00016982,00017334,856422
21-Oct,00013066,00025519,00026803,1146954
21-Oct,00013066,00025618,00026812,3931218
21-Oct,00013066,00025618,00026813,101657
21-Oct,00013900,00013048,00010375,7319780
21-Oct,00013900,00013048,00017120,6770788
21-Oct,00013900,00013048,00017121,1136997
21-Oct,00013900,00016983,00017444,2629048
21-Oct,00013900,00016983,00017445,25000
21-Oct,00021696,00007918,00007119,5656695
21-Oct,00021696,00007918,00007129,10184576
21-Oct,00021696,00007918,00009995,38008977
21-Oct,00021696,00009814,00010269,1491835
21-Oct,00021696,00009814,00010270,405431
21-Oct,00021696,00013071,00007960,4454039
21-Oct,00021696,00013071,00013349,1676311
21-Oct,00021696,00027295,00026846,2192480
21-Oct,00021696,00027304,00016796,362573
21-Oct,00024782,00026748,00006399,120220
21-Oct,00024782,00026748,00006971,35806
21-Oct,00024782,00026748,00007946,820
21-Oct,00024782,00026748,00007947,18180
21-Oct,00024782,00026748,00027666,1816
21-Oct,00024782,00026749,00007952,408904
21-Oct,00024782,00026749,00013147,244613
